JournalID,EntryDate,GLAccount,Description,Amount,Currency,UserID,EntryType,BusinessUnit,EffectiveDate
JE000212,2023-10-24 19:41:00,3001-Equity,Intercompany Transfer,83414.67,CAD,a.mehta,Auto,Sales,2023-10-24 19:41:00
JE000213,2023-06-14 14:28:00,2001-AP,Adjustment,34021.11,USD,p.iyer,Auto,IT,2023-06-14 14:28:00
JE000214,2023-08-15 21:13:00,5001-COGS,Reversal,48607.28,INR,u.sharma,Manual,Sales,2023-08-15 21:13:00
JE000215,2023-09-19 15:50:00,5001-COGS,Accrual,97431.46,INR,u.sharma,Auto,Finance,2023-09-19 15:50:00
JE000216,2023-03-28 21:05:00,1001-Cash,Reversal,96202.85,USD,a.mehta,Auto,Finance,2023-03-28 21:05:00
JE000217,2023-05-26 16:42:00,6001-OpEx,Reversal,66738.58,CAD,a.mehta,Manual,Finance,2023-05-26 16:42:00
JE000218,2023-11-21 19:21:00,5001-COGS,Reversal,41323.54,CAD,admin,Auto,Sales,2023-11-21 19:21:00
JE000219,2023-02-17 07:43:00,2001-AP,Depreciation,38272.71,CAD,r.das,Manual,Sales,2023-02-17 07:43:00
JE000220,2023-06-08 07:51:00,1001-Cash,Accrual,18426.86,CAD,s.roy,Auto,HR,2023-06-08 07:51:00
JE000221,2023-04-12 04:01:00,5001-COGS,Customer Receipt,93225.68,CAD,p.iyer,Manual,Sales,2023-04-12 04:01:00
JE000222,2023-01-24 07:30:00,3001-Equity,Accrual,15088.39,CAD,p.iyer,Auto,HR,2023-01-24 07:30:00
JE000223,2023-11-09 02:29:00,6001-OpEx,Reversal,17689.2,INR,admin,Manual,Operations,2023-11-09 02:29:00
JE000224,2023-08-01 20:36:00,7001-Tax,Payroll,48885.5,USD,admin,Manual,IT,2023-08-01 20:36:00
JE000225,2023-04-10 22:44:00,1200-AR,Reversal,40291.05,USD,s.roy,Manual,Operations,2023-04-10 22:44:00
JE000226,2023-07-16 15:25:00,2001-AP,Accrual,44945.02,CAD,admin,Auto,Sales,2023-07-16 15:25:00
JE000227,2023-05-05 04:41:00,1001-Cash,Accrual,54285.4,CAD,u.sharma,Auto,HR,2023-05-05 04:41:00
JE000228,2023-12-19 00:57:00,7001-Tax,Depreciation,24992.14,INR,u.sharma,Manual,Operations,2023-12-19 00:57:00
JE000229,2023-02-24 13:14:00,2001-AP,Adjustment,22349.6,USD,a.mehta,Manual,IT,2023-02-24 13:14:00
JE000230,2023-04-01 22:33:00,1001-Cash,Intercompany Transfer,81821.72,INR,s.roy,Manual,Finance,2023-04-01 22:33:00
JE000231,2023-08-26 01:35:00,5001-COGS,Depreciation,42944.13,USD,p.iyer,Auto,Operations,2023-08-26 01:35:00
JE000232,2023-05-08 03:29:00,7001-Tax,Vendor Payment,48447.38,INR,r.das,Manual,Operations,2023-05-08 03:29:00
JE000233,2023-03-10 14:42:00,1001-Cash,Customer Receipt,14271.92,CAD,p.iyer,Auto,HR,2023-03-10 14:42:00
JE000234,2023-09-29 17:38:00,3001-Equity,Customer Receipt,20447.58,INR,admin,Auto,HR,2023-09-29 17:38:00
JE000235,2023-06-12 14:39:00,5001-COGS,Payroll,48862.21,CAD,a.mehta,Manual,HR,2023-06-12 14:39:00
JE000236,2023-09-16 13:53:00,5001-COGS,Customer Receipt,41069.65,INR,a.mehta,Auto,Operations,2023-09-16 13:53:00
JE000237,2023-10-08 14:57:00,1001-Cash,Intercompany Transfer,56475.77,CAD,r.das,Manual,Finance,2023-10-08 14:57:00
JE000238,2023-12-09 16:18:00,1200-AR,Accrual,87736.14,INR,a.mehta,Manual,Finance,2023-03-23 23:55:00
JE000239,2023-09-01 14:16:00,6001-OpEx,Adjustment,83145.15,INR,m.khan,Manual,Operations,2023-09-01 14:16:00
JE000240,2023-05-07 20:17:00,4001-Revenue,Accrual,20153.88,CAD,r.das,Manual,Finance,2023-05-07 20:17:00
JE000241,2023-09-24 15:40:00,4001-Revenue,Accrual,19235.67,INR,a.mehta,Auto,Operations,2023-09-24 15:40:00
JE000242,2023-05-03 08:28:00,5001-COGS,Intercompany Transfer,71786.48,CAD,s.roy,Manual,Operations,2023-05-03 08:28:00
JE000243,2023-02-09 22:18:00,6001-OpEx,Payroll,74251.09,USD,s.roy,Manual,Operations,2023-02-09 22:18:00
JE000244,2023-05-01 08:21:00,5001-COGS,Depreciation,77963.06,USD,s.roy,Manual,Operations,2023-05-01 08:21:00
JE000245,2023-06-13 17:05:00,7001-Tax,Payroll,26278.14,INR,a.mehta,Manual,IT,2023-06-13 17:05:00
JE000246,2023-03-12 04:14:00,1200-AR,Payroll,66649.02,USD,s.roy,Auto,HR,2023-03-12 04:14:00
JE000247,2023-07-16 22:09:00,7001-Tax,Customer Receipt,66228.8,USD,r.das,Auto,Finance,2023-07-16 22:09:00
JE000248,2023-12-28 06:04:00,4001-Revenue,Adjustment,70186.1,INR,s.roy,Auto,Sales,2023-12-28 06:04:00
JE000249,2023-10-21 16:22:00,4001-Revenue,Reversal,10000.0,USD,admin,Manual,HR,2023-08-01 13:21:00
JE000250,2023-10-05 14:26:00,2001-AP,Adjustment,44436.64,INR,p.iyer,Manual,Operations,2023-10-05 14:26:00
JE000251,2023-02-01 06:53:00,1001-Cash,Reversal,63244.72,INR,a.mehta,Auto,IT,2023-02-01 06:53:00
JE000252,2023-08-04 12:57:00,5001-COGS,Vendor Payment,36225.59,CAD,s.roy,Auto,Sales,2023-08-04 12:57:00
JE000253,2023-10-27 22:01:00,4001-Revenue,Intercompany Transfer,54988.29,USD,admin,Manual,Operations,2023-10-27 22:01:00
JE000254,2023-10-22 12:30:00,1001-Cash,Vendor Payment,66944.68,INR,m.khan,Auto,Finance,2023-10-22 12:30:00
JE000255,2023-01-04 11:19:00,5001-COGS,Payroll,9964.28,CAD,s.roy,Manual,Sales,2023-01-04 11:19:00
JE000256,2023-07-19 13:34:00,1200-AR,Depreciation,39819.56,USD,p.iyer,Auto,IT,2023-07-19 13:34:00
JE011864,2023-10-07 19:57:00,5001-COGS,Intercompany Transfer,27836.99,INR,p.iyer,Manual,Sales,2023-10-07 19:57:00
JE000258,2023-04-23 15:14:00,5001-COGS,Intercompany Transfer,51918.76,INR,a.mehta,Manual,Sales,2023-04-23 15:14:00
JE000259,2023-05-20 13:31:00,6001-OpEx,Depreciation,47650.07,CAD,s.roy,Manual,HR,2023-05-20 13:31:00
JE000260,2023-01-15 12:21:00,7001-Tax,Depreciation,69638.86,INR,r.das,Auto,Finance,2023-01-15 12:21:00
JE000261,2023-12-09 21:51:00,4001-Revenue,Vendor Payment,2820.6,INR,p.iyer,Auto,HR,2023-12-09 21:51:00
JE000262,2023-07-27 23:10:00,1001-Cash,Reversal,74023.04,USD,m.khan,Manual,Sales,2023-07-27 23:10:00
JE000263,2023-08-28 04:39:00,2001-AP,Intercompany Transfer,77958.26,INR,r.das,Auto,Sales,2023-08-28 04:39:00
JE000264,2023-10-01 00:58:00,1001-Cash,Customer Receipt,88045.54,USD,admin,Auto,Operations,2023-10-01 00:58:00
JE000265,2023-07-21 18:36:00,1200-AR,Accrual,88976.75,CAD,m.khan,Manual,Sales,2023-07-21 18:36:00
JE000266,2023-12-06 00:05:00,6001-OpEx,Accrual,72855.04,CAD,a.mehta,Auto,Sales,2023-12-06 00:05:00
JE000267,2023-11-26 13:08:00,7001-Tax,Adjustment,43376.87,INR,admin,Auto,Finance,2023-11-26 13:08:00
JE000268,2023-08-25 05:03:00,5001-COGS,Depreciation,94055.92,USD,r.das,Auto,Operations,2023-08-25 05:03:00
JE000269,2023-05-14 12:20:00,3001-Equity,Payroll,14907.98,USD,u.sharma,Manual,IT,2023-05-14 12:20:00
JE000270,2023-04-19 14:20:00,1001-Cash,Payroll,12818.49,INR,p.iyer,Manual,IT,2023-04-19 14:20:00
JE000271,2023-06-22 12:17:00,1001-Cash,Intercompany Transfer,64914.5,USD,a.mehta,Auto,Operations,2023-06-22 12:17:00
JE000272,2023-08-04 08:53:00,1200-AR,Intercompany Transfer,34861.69,INR,p.iyer,Auto,HR,2023-08-04 08:53:00
JE000273,2023-02-11 15:01:00,3001-Equity,Payroll,6116.3,CAD,u.sharma,Auto,IT,2023-02-11 15:01:00
JE000274,2023-10-04 01:22:00,4001-Revenue,Accrual,26870.7,CAD,m.khan,Auto,Operations,2023-10-04 01:22:00
JE000275,2023-04-25 20:04:00,1200-AR,Adjustment,14939.01,USD,p.iyer,Auto,IT,2023-04-25 20:04:00
JE000276,2023-11-30 01:48:00,4001-Revenue,Vendor Payment,88958.57,INR,m.khan,Auto,Operations,2023-11-30 01:48:00
JE000277,2023-01-16 07:12:00,1001-Cash,Reversal,85192.06,CAD,admin,Auto,Sales,2023-01-16 07:12:00
JE000278,2023-01-11 19:09:00,5001-COGS,Intercompany Transfer,71799.75,USD,m.khan,Auto,HR,2023-01-11 19:09:00
JE000279,2023-05-03 04:30:00,1001-Cash,Accrual,37674.23,CAD,a.mehta,Manual,Finance,2023-05-03 04:30:00
JE000280,2023-12-09 03:36:00,6001-OpEx,Accrual,14162.2,CAD,admin,Auto,Finance,2023-12-09 03:36:00
JE000281,2023-04-07 02:02:00,7001-Tax,Accrual,80706.04,INR,a.mehta,Auto,Operations,2023-04-22 14:44:00
JE000282,2023-05-12 11:10:00,1001-Cash,Reversal,69710.7,CAD,m.khan,Auto,HR,2023-05-12 11:10:00
JE000283,2023-11-07 19:47:00,1200-AR,Vendor Payment,14860.94,INR,u.sharma,Auto,HR,2023-11-07 19:47:00
JE000284,2023-02-28 05:19:00,4001-Revenue,Reversal,86671.41,USD,r.das,Auto,IT,2023-02-28 05:19:00
JE000285,2023-02-25 18:01:00,4001-Revenue,Payroll,71340.67,CAD,m.khan,Manual,Operations,2023-02-25 18:01:00
JE000286,2023-06-09 18:43:00,6001-OpEx,Reversal,50130.05,USD,a.mehta,Auto,Sales,2023-06-09 18:43:00
JE000287,2023-07-12 12:45:00,5001-COGS,Accrual,36627.2,INR,a.mehta,Manual,HR,2023-07-12 12:45:00
JE000288,2023-04-12 02:37:00,4001-Revenue,Payroll,95410.99,INR,a.mehta,Auto,Operations,2023-04-12 02:37:00
JE000289,2023-12-20 20:15:00,4001-Revenue,Accrual,13096.67,INR,p.iyer,Manual,Operations,2023-12-20 20:15:00
JE000290,2023-02-22 22:49:00,1001-Cash,Customer Receipt,6496.34,CAD,r.das,Auto,HR,2023-02-22 22:49:00
JE000291,2023-06-04 21:38:00,1001-Cash,Payroll,14315.45,INR,m.khan,Auto,HR,2023-06-04 21:38:00
JE000292,2023-03-03 18:50:00,1001-Cash,Intercompany Transfer,28943.28,CAD,s.roy,Manual,Operations,2023-03-03 18:50:00
JE000293,2023-01-22 11:34:00,1001-Cash,Depreciation,14413.28,CAD,p.iyer,Manual,Operations,2023-01-22 11:34:00
JE000294,2023-08-08 21:23:00,4001-Revenue,Depreciation,21353.26,INR,p.iyer,Manual,Finance,2023-08-08 21:23:00
JE000295,2023-02-05 16:41:00,1001-Cash,Intercompany Transfer,11560.79,CAD,p.iyer,Manual,Operations,2023-02-05 16:41:00
JE000296,2023-06-24 00:54:00,1001-Cash,Adjustment,2311.34,USD,u.sharma,Manual,Operations,2023-06-24 00:54:00
JE000297,2023-08-04 15:06:00,4001-Revenue,Intercompany Transfer,66495.16,USD,p.iyer,Auto,IT,2023-08-04 15:06:00
JE000298,2023-08-10 11:40:00,6001-OpEx,Adjustment,83836.1,CAD,admin,Auto,HR,2023-08-10 11:40:00
JE000299,2023-08-24 22:09:00,4001-Revenue,Reversal,25084.93,INR,s.roy,Auto,Operations,2023-08-24 22:09:00
JE000300,2023-08-11 05:46:00,5001-COGS,Vendor Payment,85709.46,USD,p.iyer,Manual,Finance,2023-08-11 05:46:00
JE000301,2023-09-25 20:17:00,4001-Revenue,Accrual,4811.81,USD,r.das,Auto,Sales,2023-09-25 20:17:00
JE000302,2023-11-12 17:49:00,7001-Tax,Customer Receipt,53565.34,INR,m.khan,Auto,IT,2023-11-12 17:49:00
JE000303,2023-09-05 14:27:00,6001-OpEx,Reversal,23562.27,INR,admin,Manual,IT,2023-09-05 14:27:00
JE000304,2023-10-31 08:20:00,3001-Equity,Reversal,22812.07,INR,p.iyer,Manual,IT,2023-10-31 08:20:00
JE000305,2023-05-06 02:17:00,4001-Revenue,Adjustment,10868.76,CAD,a.mehta,Auto,Sales,2023-05-06 02:17:00
JE000306,2023-08-19 07:48:00,7001-Tax,Payroll,78176.44,INR,m.khan,Auto,Sales,2023-08-19 07:48:00
JE000307,2023-08-26 18:39:00,5001-COGS,Depreciation,67075.47,USD,m.khan,Auto,HR,2023-08-26 18:39:00
JE000308,2023-12-09 12:21:00,2001-AP,Intercompany Transfer,33608.34,INR,a.mehta,Auto,Finance,2023-12-09 12:21:00
JE000309,2023-01-15 15:54:00,5001-COGS,Customer Receipt,95922.5,INR,r.das,Manual,Finance,2023-01-15 15:54:00
JE000310,2023-06-16 05:31:00,6001-OpEx,Payroll,77670.84,USD,admin,Manual,IT,2023-06-16 05:31:00
JE000311,2023-04-19 11:51:00,1001-Cash,Reversal,70340.89,CAD,a.mehta,Auto,IT,2023-04-19 11:51:00
JE000312,2023-07-01 12:07:00,4001-Revenue,Intercompany Transfer,463.74,USD,admin,Manual,HR,2023-05-13 10:17:00
JE016082,2023-11-02 22:56:00,2001-AP,Adjustment,38518.9,CAD,u.sharma,Auto,HR,2023-11-02 22:56:00
JE000314,2023-05-22 17:00:00,4001-Revenue,Intercompany Transfer,65558.12,USD,s.roy,Manual,HR,2023-05-22 17:00:00
JE000315,2023-09-22 06:05:00,6001-OpEx,Payroll,25490.53,USD,a.mehta,Auto,HR,2023-09-22 06:05:00
JE000316,2023-10-28 12:44:00,6001-OpEx,Depreciation,60537.11,CAD,admin,Auto,Finance,2023-05-04 23:26:00
JE000317,2023-09-08 17:48:00,2001-AP,Depreciation,100000.0,USD,admin,Auto,Finance,2023-09-08 17:48:00
JE000318,2023-03-12 05:42:00,5001-COGS,Customer Receipt,34121.97,INR,m.khan,Manual,HR,2023-05-04 22:30:00
JE000319,2023-11-27 22:31:00,7001-Tax,Adjustment,90407.02,CAD,r.das,Auto,Finance,2023-11-27 22:31:00
JE000320,2023-08-18 00:05:00,6001-OpEx,Customer Receipt,37348.43,INR,u.sharma,Auto,HR,2023-08-18 00:05:00
JE000321,2023-05-31 07:25:00,1001-Cash,Customer Receipt,70143.13,CAD,admin,Manual,Operations,2023-05-31 07:25:00
JE000322,2023-12-21 07:19:00,1200-AR,Intercompany Transfer,34953.71,INR,admin,Manual,Operations,2023-12-21 07:19:00
JE000323,2023-01-07 16:05:00,3001-Equity,Customer Receipt,47080.98,CAD,r.das,Auto,Operations,2023-12-06 18:23:00
JE000324,2023-08-31 17:33:00,1001-Cash,Accrual,8102.81,INR,a.mehta,Auto,IT,2023-08-31 17:33:00
JE000325,2023-06-26 13:47:00,7001-Tax,Reversal,71830.04,CAD,admin,Manual,Finance,2023-06-26 13:47:00
JE000326,2023-10-09 10:22:00,5001-COGS,Intercompany Transfer,66291.46,USD,admin,Manual,Operations,2023-10-09 10:22:00
JE000327,2023-12-26 14:17:00,1200-AR,Intercompany Transfer,16683.95,CAD,p.iyer,Manual,Finance,2023-12-26 14:17:00
JE000328,2023-06-06 08:14:00,1200-AR,Depreciation,51016.04,INR,u.sharma,Auto,Operations,2023-06-06 08:14:00
JE000329,2023-03-03 23:12:00,1200-AR,Depreciation,35381.15,USD,a.mehta,Auto,Sales,2023-03-03 23:12:00
JE000330,2023-06-11 03:47:00,2001-AP,Payroll,98379.8,USD,s.roy,Manual,Finance,2023-06-11 03:47:00
JE000331,2023-11-14 22:50:00,1200-AR,Customer Receipt,57462.81,USD,p.iyer,Auto,HR,2023-10-02 22:11:00
JE000332,2023-04-09 06:47:00,6001-OpEx,Customer Receipt,88880.54,INR,admin,Auto,Sales,2023-04-09 06:47:00
JE000333,2023-09-05 08:46:00,5001-COGS,Intercompany Transfer,52928.17,USD,p.iyer,Auto,Operations,2023-09-05 08:46:00
JE000334,2023-10-29 16:38:00,2001-AP,Intercompany Transfer,72781.55,INR,m.khan,Manual,Sales,2023-10-29 16:38:00
JE000335,2023-05-25 03:53:00,5001-COGS,Vendor Payment,26265.41,INR,s.roy,Auto,Operations,2023-05-25 03:53:00
JE000336,2023-04-10 09:14:00,1001-Cash,Customer Receipt,78477.24,USD,s.roy,Auto,Sales,2023-04-10 09:14:00
JE000337,2023-07-04 05:19:00,1200-AR,Intercompany Transfer,69391.64,USD,r.das,Manual,Finance,2023-07-04 05:19:00
JE000338,2023-01-08 22:34:00,5001-COGS,Depreciation,49829.33,INR,r.das,Auto,Sales,2023-01-08 22:34:00
JE000339,2023-03-06 08:02:00,5001-COGS,Vendor Payment,99419.08,CAD,p.iyer,Manual,IT,2023-03-06 08:02:00
JE000340,2023-01-28 17:18:00,1001-Cash,Payroll,43167.93,USD,u.sharma,Manual,Operations,2023-01-28 17:18:00
JE000341,2023-12-24 04:40:00,4001-Revenue,Accrual,12153.84,USD,admin,Auto,HR,2023-12-24 04:40:00
JE000342,2023-09-09 03:55:00,3001-Equity,Customer Receipt,60139.04,INR,m.khan,Manual,Operations,2023-09-09 03:55:00
JE000343,2023-01-07 18:18:00,1200-AR,Reversal,53471.75,CAD,u.sharma,Auto,Finance,2023-01-07 18:18:00
JE000344,2023-08-29 15:28:00,5001-COGS,Customer Receipt,28223.58,CAD,p.iyer,Manual,Sales,2023-08-29 15:28:00
JE000345,2023-06-24 05:03:00,1001-Cash,Depreciation,539.5,USD,r.das,Manual,Sales,2023-06-24 05:03:00
JE000346,2023-05-10 15:07:00,7001-Tax,Payroll,55946.58,CAD,s.roy,Auto,Sales,2023-05-10 15:07:00
JE000347,2023-02-03 12:31:00,1200-AR,Adjustment,77719.19,USD,u.sharma,Auto,HR,2023-02-03 12:31:00
JE000348,2023-02-07 18:40:00,7001-Tax,Payroll,10000.0,INR,s.roy,Manual,Finance,2023-02-07 18:40:00
JE000349,2023-12-18 01:09:00,4001-Revenue,Intercompany Transfer,65801.19,USD,admin,Manual,IT,2023-12-18 01:09:00
JE000350,2023-03-18 18:19:00,1200-AR,Intercompany Transfer,58377.33,INR,p.iyer,Auto,HR,2023-03-18 18:19:00
JE000351,2023-02-13 07:07:00,6001-OpEx,Payroll,88059.5,USD,u.sharma,Manual,Sales,2023-02-13 07:07:00
JE000352,2023-10-13 13:38:00,4001-Revenue,Depreciation,18585.7,CAD,r.das,Auto,Finance,2023-10-13 13:38:00
JE000353,2023-11-02 19:14:00,7001-Tax,Customer Receipt,67542.43,USD,s.roy,Auto,IT,2023-11-02 19:14:00
JE000354,2023-09-25 12:28:00,7001-Tax,Vendor Payment,96557.39,INR,u.sharma,Manual,Sales,2023-09-25 12:28:00
JE000355,2023-08-15 09:55:00,6001-OpEx,Intercompany Transfer,2877.4,USD,r.das,Manual,Sales,2023-08-15 09:55:00
JE000356,2023-10-29 13:19:00,3001-Equity,Adjustment,56841.92,INR,r.das,Auto,Operations,2023-10-29 13:19:00
JE000357,2023-10-19 19:03:00,1200-AR,Adjustment,65330.23,CAD,u.sharma,Auto,Sales,2023-10-19 19:03:00
JE000358,2023-11-09 23:06:00,1001-Cash,Customer Receipt,24453.58,USD,a.mehta,Manual,Finance,2023-11-09 23:06:00
JE000359,2023-04-17 20:13:00,3001-Equity,Payroll,37728.07,INR,admin,Manual,IT,2023-04-17 20:13:00
JE000360,2023-05-16 21:05:00,2001-AP,Adjustment,60780.83,CAD,p.iyer,Manual,Finance,2023-05-16 21:05:00
JE000361,2023-03-22 07:11:00,3001-Equity,Customer Receipt,98424.66,CAD,a.mehta,Manual,Finance,2023-03-22 07:11:00
JE000362,2023-10-10 02:10:00,1200-AR,Payroll,511.29,CAD,r.das,Auto,Sales,2023-10-10 02:10:00
JE000363,2023-01-02 13:28:00,7001-Tax,Customer Receipt,9608.0,INR,p.iyer,Auto,Sales,2023-01-02 13:28:00
JE000364,2023-12-19 19:30:00,6001-OpEx,Depreciation,96625.22,CAD,r.das,Manual,HR,2023-12-19 19:30:00
JE000365,2023-05-30 01:14:00,7001-Tax,Intercompany Transfer,60181.44,INR,r.das,Auto,IT,2023-05-30 01:14:00
JE000366,2023-05-28 22:18:00,1001-Cash,Intercompany Transfer,63158.22,CAD,admin,Manual,Operations,2023-05-28 22:18:00
JE000367,2023-12-26 14:04:00,2001-AP,Depreciation,18540.05,INR,admin,Auto,Finance,2023-12-26 14:04:00
JE000368,2023-12-18 07:59:00,5001-COGS,Adjustment,52903.22,USD,admin,Auto,Sales,2023-12-18 07:59:00
JE000369,2023-05-16 20:37:00,4001-Revenue,Reversal,16414.59,USD,m.khan,Manual,IT,2023-05-16 20:37:00
JE000370,2023-01-21 02:01:00,6001-OpEx,Accrual,17779.05,INR,a.mehta,Auto,Sales,2023-12-05 06:27:00
JE000371,2023-02-28 17:14:00,1200-AR,Reversal,35577.19,USD,s.roy,Manual,Operations,2023-02-28 17:14:00
JE000372,2023-11-28 04:58:00,6001-OpEx,Adjustment,56075.1,CAD,u.sharma,Manual,Finance,2023-11-28 04:58:00
JE000373,2023-05-17 04:04:00,4001-Revenue,Customer Receipt,35921.79,USD,p.iyer,Manual,Sales,2023-05-17 04:04:00
JE000374,2023-01-31 05:50:00,4001-Revenue,Accrual,74535.75,CAD,u.sharma,Auto,IT,2023-01-31 05:50:00
JE000375,2023-06-07 19:47:00,4001-Revenue,Depreciation,2719.97,USD,m.khan,Manual,HR,2023-06-07 19:47:00
JE000376,2023-10-19 09:28:00,6001-OpEx,Vendor Payment,76517.09,CAD,a.mehta,Auto,Finance,2023-10-19 09:28:00
JE000377,2023-03-05 14:44:00,6001-OpEx,Intercompany Transfer,78145.66,USD,m.khan,Auto,HR,2023-03-05 14:44:00
JE000378,2023-06-05 22:25:00,4001-Revenue,Depreciation,94022.89,USD,s.roy,Manual,IT,2023-06-05 22:25:00
JE000379,2023-05-20 16:34:00,5001-COGS,Vendor Payment,7486.72,CAD,r.das,Auto,HR,2023-05-20 16:34:00
JE000380,2023-09-10 14:05:00,2001-AP,Payroll,21730.39,USD,m.khan,Manual,HR,2023-09-10 14:05:00
JE000381,2023-11-03 01:56:00,4001-Revenue,Accrual,97194.4,USD,a.mehta,Auto,HR,2023-11-03 01:56:00
JE000382,2023-08-10 23:20:00,4001-Revenue,Depreciation,55326.91,USD,a.mehta,Auto,Sales,2023-08-10 23:20:00
JE000383,2023-11-06 08:01:00,1200-AR,Customer Receipt,25015.72,INR,r.das,Auto,Operations,2023-11-06 08:01:00
JE000384,2023-02-16 07:43:00,3001-Equity,Payroll,51934.04,INR,u.sharma,Manual,Finance,2023-02-16 07:43:00
JE000385,2023-10-22 18:01:00,2001-AP,Adjustment,13716.78,CAD,p.iyer,Auto,HR,2023-10-22 18:01:00
JE000386,2023-12-11 08:36:00,1200-AR,Vendor Payment,73502.08,CAD,r.das,Manual,HR,2023-12-11 08:36:00
JE000387,2023-01-21 05:30:00,1200-AR,Reversal,31942.82,USD,a.mehta,Manual,Finance,2023-01-21 05:30:00
JE000388,2023-09-23 20:28:00,3001-Equity,Payroll,70370.23,CAD,p.iyer,Manual,HR,2023-09-23 20:28:00
JE000389,2023-05-23 05:37:00,7001-Tax,Customer Receipt,99802.57,USD,u.sharma,Manual,Sales,2023-05-23 05:37:00
JE000390,2023-08-12 20:52:00,2001-AP,Payroll,98783.62,CAD,r.das,Manual,Sales,2023-08-12 20:52:00
JE000391,2023-09-09 02:30:00,4001-Revenue,Vendor Payment,56207.27,INR,admin,Auto,Sales,2023-09-09 02:30:00
JE000392,2023-06-28 13:21:00,4001-Revenue,Accrual,42082.92,CAD,r.das,Auto,Operations,2023-06-28 13:21:00
JE000393,2023-06-14 21:06:00,7001-Tax,Adjustment,61721.91,CAD,r.das,Auto,Finance,2023-06-14 21:06:00
JE000394,2023-03-24 10:26:00,2001-AP,Customer Receipt,71141.62,USD,p.iyer,Manual,IT,2023-03-24 10:26:00
JE000395,2023-12-22 15:18:00,7001-Tax,Accrual,72967.86,USD,r.das,Manual,Finance,2023-12-22 15:18:00
JE000396,2023-12-06 12:52:00,5001-COGS,Depreciation,16026.73,INR,p.iyer,Auto,Sales,2023-12-06 12:52:00
JE000397,2023-10-09 01:29:00,1200-AR,Adjustment,23122.19,USD,a.mehta,Manual,HR,2023-10-09 01:29:00
JE000398,2023-02-15 10:16:00,4001-Revenue,Customer Receipt,80340.38,INR,m.khan,Manual,Sales,2023-02-15 10:16:00
JE000399,2023-06-15 03:49:00,4001-Revenue,Reversal,57765.01,CAD,p.iyer,Auto,Sales,2023-06-15 03:49:00
JE000400,2023-07-26 16:52:00,4001-Revenue,Payroll,91665.64,USD,m.khan,Auto,Sales,2023-07-26 16:52:00
JE000401,2023-01-01 21:55:00,1001-Cash,Intercompany Transfer,67852.03,CAD,u.sharma,Auto,HR,2023-01-01 21:55:00
JE000402,2023-10-05 14:26:00,1001-Cash,Adjustment,39783.13,CAD,s.roy,Manual,Finance,2023-10-05 14:26:00
JE000403,2023-01-28 06:33:00,4001-Revenue,Payroll,5802.9,INR,p.iyer,Auto,HR,2023-01-28 06:33:00
JE000404,2023-07-05 19:48:00,6001-OpEx,Intercompany Transfer,623.76,USD,a.mehta,Manual,Operations,2023-07-05 19:48:00
JE000405,2023-09-13 20:28:00,5001-COGS,Vendor Payment,28077.06,INR,p.iyer,Manual,IT,2023-09-13 20:28:00
JE000406,2023-01-27 06:17:00,4001-Revenue,Adjustment,39418.76,CAD,s.roy,Manual,HR,2023-01-27 06:17:00
JE000407,2023-10-09 04:59:00,6001-OpEx,Adjustment,51654.77,CAD,p.iyer,Auto,IT,2023-10-09 04:59:00
JE000408,2023-05-28 14:56:00,3001-Equity,Depreciation,35981.95,INR,m.khan,Auto,Finance,2023-05-28 14:56:00
JE000409,2023-12-24 15:07:00,2001-AP,Payroll,14483.09,CAD,admin,Auto,Sales,2023-12-24 15:07:00
JE000410,2023-01-15 20:38:00,4001-Revenue,Accrual,30447.39,USD,admin,Manual,Operations,2023-01-15 20:38:00
JE000411,2023-05-03 22:10:00,7001-Tax,Adjustment,78801.51,INR,p.iyer,Manual,Operations,2023-05-03 22:10:00
JE000412,2023-06-09 17:00:00,1001-Cash,Customer Receipt,64448.81,INR,m.khan,Manual,Operations,2023-06-09 17:00:00
JE000413,2023-10-10 13:05:00,7001-Tax,Adjustment,50000.0,USD,u.sharma,Manual,Operations,2023-10-10 13:05:00
JE000414,2023-04-26 03:29:00,3001-Equity,Adjustment,41956.65,USD,p.iyer,Manual,IT,2023-04-26 03:29:00
JE000415,2023-03-02 20:53:00,7001-Tax,Payroll,15960.56,USD,m.khan,Auto,Operations,2023-03-02 20:53:00
JE000416,2023-03-20 15:59:00,6001-OpEx,Payroll,93051.88,USD,m.khan,Manual,IT,2023-03-20 15:59:00
JE000417,2023-05-30 16:45:00,7001-Tax,Payroll,80097.37,CAD,m.khan,Auto,Operations,2023-05-30 16:45:00
JE000418,2023-05-20 13:53:00,6001-OpEx,Depreciation,85658.01,USD,m.khan,Auto,Operations,2023-05-20 13:53:00
JE000419,2023-09-05 15:15:00,4001-Revenue,Depreciation,74080.34,CAD,p.iyer,Auto,Sales,2023-09-05 15:15:00
JE000420,2023-08-22 17:09:00,7001-Tax,Vendor Payment,31717.21,USD,m.khan,Manual,Sales,2023-08-22 17:09:00
JE000421,2023-07-16 06:58:00,3001-Equity,Payroll,4721.1,USD,u.sharma,Manual,Finance,2023-07-16 06:58:00
JE000422,2023-11-03 16:47:00,7001-Tax,Adjustment,11271.34,USD,m.khan,Manual,Operations,2023-11-03 16:47:00
JE000423,2023-03-11 02:17:00,1001-Cash,Intercompany Transfer,10000.0,CAD,p.iyer,Manual,IT,2023-03-11 02:17:00
