JournalID,EntryDate,GLAccount,Description,Amount,Currency,UserID,EntryType,BusinessUnit,EffectiveDate,Flag_RoundNumber,Flag_Weekend,Flag_AfterHours,Count of JournalID,Flag_Duplicate ,RiskScore
JE000188,20-12-2023 21:55,3001-Equity,Adjustment,100000,USD,s.roy,Auto,HR,15-01-2023 03:56,1,0,1,1,0,2
JE000189,14-05-2023 05:37,1001-Cash,Reversal,90172.81,USD,s.roy,Auto,HR,14-05-2023 05:37,0,1,1,1,0,2
JE000190,16-05-2023 01:06,6001-OpEx,Adjustment,56461.48,USD,a.mehta,Manual,Finance,16-05-2023 01:06,0,0,1,1,0,1
JE000191,02-11-2023 13:22,1200-AR,Payroll,87487.96,INR,r.das,Auto,Operations,02-11-2023 13:22,0,0,0,1,0,0
JE000192,10-06-2023 13:38,2001-AP,Adjustment,83394.71,CAD,m.khan,Manual,HR,10-06-2023 13:38,0,1,0,1,0,1
JE000193,19-09-2023 03:24,1001-Cash,Adjustment,22681.24,USD,p.iyer,Manual,Sales,19-09-2023 03:24,0,0,1,1,0,1
JE000194,23-10-2023 06:16,1001-Cash,Intercompany Transfer,78001.16,CAD,p.iyer,Auto,IT,23-10-2023 06:16,0,0,0,1,0,0
JE000195,23-01-2023 22:27,4001-Revenue,Accrual,89777.66,INR,r.das,Auto,Operations,23-01-2023 22:27,0,0,1,1,0,1
JE000196,01-01-2023 16:59,5001-COGS,Reversal,13247.41,INR,u.sharma,Auto,HR,01-01-2023 16:59,0,1,0,1,0,1
JE000197,03-10-2023 21:46,2001-AP,Reversal,97472.38,CAD,m.khan,Auto,HR,03-10-2023 21:46,0,0,1,1,0,1
JE000198,10-12-2023 06:23,1001-Cash,Customer Receipt,99901.9,INR,u.sharma,Manual,IT,10-12-2023 06:23,0,1,0,1,0,1
JE000199,09-08-2023 02:42,7001-Tax,Payroll,92387.68,INR,a.mehta,Auto,Finance,09-08-2023 02:42,0,0,1,1,0,1
JE000200,19-06-2023 19:20,2001-AP,Accrual,83834.23,CAD,r.das,Auto,Operations,19-06-2023 19:20,0,0,0,1,0,0
JE000201,06-12-2023 03:46,1200-AR,Adjustment,83831.03,INR,a.mehta,Auto,Sales,06-12-2023 03:46,0,0,1,1,0,1
JE000202,03-06-2023 16:19,6001-OpEx,Depreciation,4853.18,USD,admin,Auto,HR,03-06-2023 16:19,0,1,0,1,0,1
JE000203,08-12-2023 13:20,2001-AP,Vendor Payment,22535.04,USD,m.khan,Manual,Sales,08-12-2023 13:20,0,0,0,1,0,0
JE000204,26-07-2023 22:18,4001-Revenue,Adjustment,24258.58,USD,p.iyer,Auto,Operations,26-07-2023 22:18,0,0,1,1,0,1
JE000205,15-09-2023 05:29,7001-Tax,Vendor Payment,82779.75,INR,m.khan,Auto,Finance,11-10-2023 04:12,0,0,1,1,0,1
JE000206,04-08-2023 21:24,4001-Revenue,Depreciation,22141.14,USD,a.mehta,Auto,Finance,04-08-2023 21:24,0,0,1,1,0,1
JE000207,13-12-2023 23:57,2001-AP,Accrual,8180.69,CAD,s.roy,Manual,Operations,13-12-2023 23:57,0,0,1,1,0,1
JE000208,31-03-2023 19:36,4001-Revenue,Vendor Payment,58964.3,INR,a.mehta,Manual,Operations,31-03-2023 19:36,0,0,0,1,0,0
JE000209,04-06-2023 12:35,6001-OpEx,Vendor Payment,44966.95,USD,u.sharma,Manual,HR,04-06-2023 12:35,0,1,0,1,0,1
JE000210,03-02-2023 04:02,4001-Revenue,Depreciation,60729.32,CAD,a.mehta,Auto,Finance,01-01-2023 09:18,0,0,1,1,0,1
JE000211,18-04-2023 13:50,7001-Tax,Payroll,64608.24,INR,m.khan,Auto,Sales,18-04-2023 13:50,0,0,0,1,0,0
JE000212,24-10-2023 19:41,3001-Equity,Intercompany Transfer,83414.67,CAD,a.mehta,Auto,Sales,24-10-2023 19:41,0,0,0,1,0,0
JE000213,14-06-2023 14:28,2001-AP,Adjustment,34021.11,USD,p.iyer,Auto,IT,14-06-2023 14:28,0,0,0,1,0,0
JE000214,15-08-2023 21:13,5001-COGS,Reversal,48607.28,INR,u.sharma,Manual,Sales,15-08-2023 21:13,0,0,1,1,0,1
JE000215,19-09-2023 15:50,5001-COGS,Accrual,97431.46,INR,u.sharma,Auto,Finance,19-09-2023 15:50,0,0,0,1,0,0
JE000216,28-03-2023 21:05,1001-Cash,Reversal,96202.85,USD,a.mehta,Auto,Finance,28-03-2023 21:05,0,0,1,1,0,1
JE000217,26-05-2023 16:42,6001-OpEx,Reversal,66738.58,CAD,a.mehta,Manual,Finance,26-05-2023 16:42,0,0,0,1,0,0
JE000218,21-11-2023 19:21,5001-COGS,Reversal,41323.54,CAD,admin,Auto,Sales,21-11-2023 19:21,0,0,0,1,0,0
JE000219,17-02-2023 07:43,2001-AP,Depreciation,38272.71,CAD,r.das,Manual,Sales,17-02-2023 07:43,0,0,0,1,0,0
JE000220,08-06-2023 07:51,1001-Cash,Accrual,18426.86,CAD,s.roy,Auto,HR,08-06-2023 07:51,0,0,0,1,0,0
JE000221,12-04-2023 04:01,5001-COGS,Customer Receipt,93225.68,CAD,p.iyer,Manual,Sales,12-04-2023 04:01,0,0,1,1,0,1
JE000222,24-01-2023 07:30,3001-Equity,Accrual,15088.39,CAD,p.iyer,Auto,HR,24-01-2023 07:30,0,0,0,1,0,0
JE000223,09-11-2023 02:29,6001-OpEx,Reversal,17689.2,INR,admin,Manual,Operations,09-11-2023 02:29,0,0,1,1,0,1
JE000224,01-08-2023 20:36,7001-Tax,Payroll,48885.5,USD,admin,Manual,IT,01-08-2023 20:36,0,0,1,1,0,1
JE000225,10-04-2023 22:44,1200-AR,Reversal,40291.05,USD,s.roy,Manual,Operations,10-04-2023 22:44,0,0,1,1,0,1
JE000226,16-07-2023 15:25,2001-AP,Accrual,44945.02,CAD,admin,Auto,Sales,16-07-2023 15:25,0,1,0,1,0,1
JE000227,05-05-2023 04:41,1001-Cash,Accrual,54285.4,CAD,u.sharma,Auto,HR,05-05-2023 04:41,0,0,1,1,0,1
JE000228,19-12-2023 00:57,7001-Tax,Depreciation,24992.14,INR,u.sharma,Manual,Operations,19-12-2023 00:57,0,0,1,1,0,1
JE000229,24-02-2023 13:14,2001-AP,Adjustment,22349.6,USD,a.mehta,Manual,IT,24-02-2023 13:14,0,0,0,1,0,0
JE000230,01-04-2023 22:33,1001-Cash,Intercompany Transfer,81821.72,INR,s.roy,Manual,Finance,01-04-2023 22:33,0,1,1,1,0,2
JE000231,26-08-2023 01:35,5001-COGS,Depreciation,42944.13,USD,p.iyer,Auto,Operations,26-08-2023 01:35,0,1,1,1,0,2
JE000232,08-05-2023 03:29,7001-Tax,Vendor Payment,48447.38,INR,r.das,Manual,Operations,08-05-2023 03:29,0,0,1,1,0,1
JE000233,10-03-2023 14:42,1001-Cash,Customer Receipt,14271.92,CAD,p.iyer,Auto,HR,10-03-2023 14:42,0,0,0,1,0,0
JE000234,29-09-2023 17:38,3001-Equity,Customer Receipt,20447.58,INR,admin,Auto,HR,29-09-2023 17:38,0,0,0,1,0,0
JE000235,12-06-2023 14:39,5001-COGS,Payroll,48862.21,CAD,a.mehta,Manual,HR,12-06-2023 14:39,0,0,0,1,0,0
JE000236,16-09-2023 13:53,5001-COGS,Customer Receipt,41069.65,INR,a.mehta,Auto,Operations,16-09-2023 13:53,0,1,0,1,0,1
JE000237,08-10-2023 14:57,1001-Cash,Intercompany Transfer,56475.77,CAD,r.das,Manual,Finance,08-10-2023 14:57,0,1,0,1,0,1
JE000238,09-12-2023 16:18,1200-AR,Accrual,87736.14,INR,a.mehta,Manual,Finance,23-03-2023 23:55,0,1,0,1,0,1
JE000239,01-09-2023 14:16,6001-OpEx,Adjustment,83145.15,INR,m.khan,Manual,Operations,01-09-2023 14:16,0,0,0,1,0,0
JE000240,07-05-2023 20:17,4001-Revenue,Accrual,20153.88,CAD,r.das,Manual,Finance,07-05-2023 20:17,0,1,1,1,0,2
JE000241,24-09-2023 15:40,4001-Revenue,Accrual,19235.67,INR,a.mehta,Auto,Operations,24-09-2023 15:40,0,1,0,1,0,1
JE000242,03-05-2023 08:28,5001-COGS,Intercompany Transfer,71786.48,CAD,s.roy,Manual,Operations,03-05-2023 08:28,0,0,0,1,0,0
JE000243,09-02-2023 22:18,6001-OpEx,Payroll,74251.09,USD,s.roy,Manual,Operations,09-02-2023 22:18,0,0,1,1,0,1
JE000244,01-05-2023 08:21,5001-COGS,Depreciation,77963.06,USD,s.roy,Manual,Operations,01-05-2023 08:21,0,0,0,1,0,0
JE000245,13-06-2023 17:05,7001-Tax,Payroll,26278.14,INR,a.mehta,Manual,IT,13-06-2023 17:05,0,0,0,1,0,0
JE000246,12-03-2023 04:14,1200-AR,Payroll,66649.02,USD,s.roy,Auto,HR,12-03-2023 04:14,0,1,1,1,0,2
JE000247,16-07-2023 22:09,7001-Tax,Customer Receipt,66228.8,USD,r.das,Auto,Finance,16-07-2023 22:09,0,1,1,1,0,2
JE000248,28-12-2023 06:04,4001-Revenue,Adjustment,70186.1,INR,s.roy,Auto,Sales,28-12-2023 06:04,0,0,0,1,0,0
JE000249,21-10-2023 16:22,4001-Revenue,Reversal,10000,USD,admin,Manual,HR,01-08-2023 13:21,1,1,0,1,0,2
JE000250,05-10-2023 14:26,2001-AP,Adjustment,44436.64,INR,p.iyer,Manual,Operations,05-10-2023 14:26,0,0,0,1,0,0
JE000251,01-02-2023 06:53,1001-Cash,Reversal,63244.72,INR,a.mehta,Auto,IT,01-02-2023 06:53,0,0,0,1,0,0
JE000252,04-08-2023 12:57,5001-COGS,Vendor Payment,36225.59,CAD,s.roy,Auto,Sales,04-08-2023 12:57,0,0,0,1,0,0
JE000253,27-10-2023 22:01,4001-Revenue,Intercompany Transfer,54988.29,USD,admin,Manual,Operations,27-10-2023 22:01,0,0,1,1,0,1
JE000254,22-10-2023 12:30,1001-Cash,Vendor Payment,66944.68,INR,m.khan,Auto,Finance,22-10-2023 12:30,0,1,0,1,0,1
JE000255,04-01-2023 11:19,5001-COGS,Payroll,9964.28,CAD,s.roy,Manual,Sales,04-01-2023 11:19,0,0,0,1,0,0
JE000256,19-07-2023 13:34,1200-AR,Depreciation,39819.56,USD,p.iyer,Auto,IT,19-07-2023 13:34,0,0,0,1,0,0
JE011864,07-10-2023 19:57,5001-COGS,Intercompany Transfer,27836.99,INR,p.iyer,Manual,Sales,07-10-2023 19:57,0,1,0,2,1,2
JE000258,23-04-2023 15:14,5001-COGS,Intercompany Transfer,51918.76,INR,a.mehta,Manual,Sales,23-04-2023 15:14,0,1,0,1,0,1
JE000259,20-05-2023 13:31,6001-OpEx,Depreciation,47650.07,CAD,s.roy,Manual,HR,20-05-2023 13:31,0,1,0,1,0,1
JE000260,15-01-2023 12:21,7001-Tax,Depreciation,69638.86,INR,r.das,Auto,Finance,15-01-2023 12:21,0,1,0,1,0,1
JE000261,09-12-2023 21:51,4001-Revenue,Vendor Payment,2820.6,INR,p.iyer,Auto,HR,09-12-2023 21:51,0,1,1,1,0,2
JE000262,27-07-2023 23:10,1001-Cash,Reversal,74023.04,USD,m.khan,Manual,Sales,27-07-2023 23:10,0,0,1,1,0,1
JE000263,28-08-2023 04:39,2001-AP,Intercompany Transfer,77958.26,INR,r.das,Auto,Sales,28-08-2023 04:39,0,0,1,1,0,1
JE000264,01-10-2023 00:58,1001-Cash,Customer Receipt,88045.54,USD,admin,Auto,Operations,01-10-2023 00:58,0,1,1,1,0,2
JE000265,21-07-2023 18:36,1200-AR,Accrual,88976.75,CAD,m.khan,Manual,Sales,21-07-2023 18:36,0,0,0,1,0,0
JE000266,06-12-2023 00:05,6001-OpEx,Accrual,72855.04,CAD,a.mehta,Auto,Sales,06-12-2023 00:05,0,0,1,1,0,1
JE000267,26-11-2023 13:08,7001-Tax,Adjustment,43376.87,INR,admin,Auto,Finance,26-11-2023 13:08,0,1,0,1,0,1
JE000268,25-08-2023 05:03,5001-COGS,Depreciation,94055.92,USD,r.das,Auto,Operations,25-08-2023 05:03,0,0,1,1,0,1
JE000269,14-05-2023 12:20,3001-Equity,Payroll,14907.98,USD,u.sharma,Manual,IT,14-05-2023 12:20,0,1,0,1,0,1
JE000270,19-04-2023 14:20,1001-Cash,Payroll,12818.49,INR,p.iyer,Manual,IT,19-04-2023 14:20,0,0,0,1,0,0
JE000271,22-06-2023 12:17,1001-Cash,Intercompany Transfer,64914.5,USD,a.mehta,Auto,Operations,22-06-2023 12:17,0,0,0,1,0,0
JE000272,04-08-2023 08:53,1200-AR,Intercompany Transfer,34861.69,INR,p.iyer,Auto,HR,04-08-2023 08:53,0,0,0,1,0,0
JE000273,11-02-2023 15:01,3001-Equity,Payroll,6116.3,CAD,u.sharma,Auto,IT,11-02-2023 15:01,0,1,0,1,0,1
JE000274,04-10-2023 01:22,4001-Revenue,Accrual,26870.7,CAD,m.khan,Auto,Operations,04-10-2023 01:22,0,0,1,1,0,1
JE000275,25-04-2023 20:04,1200-AR,Adjustment,14939.01,USD,p.iyer,Auto,IT,25-04-2023 20:04,0,0,1,1,0,1
JE000276,30-11-2023 01:48,4001-Revenue,Vendor Payment,88958.57,INR,m.khan,Auto,Operations,30-11-2023 01:48,0,0,1,1,0,1
JE000277,16-01-2023 07:12,1001-Cash,Reversal,85192.06,CAD,admin,Auto,Sales,16-01-2023 07:12,0,0,0,1,0,0
JE000278,11-01-2023 19:09,5001-COGS,Intercompany Transfer,71799.75,USD,m.khan,Auto,HR,11-01-2023 19:09,0,0,0,1,0,0
JE000279,03-05-2023 04:30,1001-Cash,Accrual,37674.23,CAD,a.mehta,Manual,Finance,03-05-2023 04:30,0,0,1,1,0,1
JE000280,09-12-2023 03:36,6001-OpEx,Accrual,14162.2,CAD,admin,Auto,Finance,09-12-2023 03:36,0,1,1,1,0,2
JE000281,07-04-2023 02:02,7001-Tax,Accrual,80706.04,INR,a.mehta,Auto,Operations,22-04-2023 14:44,0,0,1,1,0,1
JE000282,12-05-2023 11:10,1001-Cash,Reversal,69710.7,CAD,m.khan,Auto,HR,12-05-2023 11:10,0,0,0,1,0,0
JE000283,07-11-2023 19:47,1200-AR,Vendor Payment,14860.94,INR,u.sharma,Auto,HR,07-11-2023 19:47,0,0,0,1,0,0
JE000284,28-02-2023 05:19,4001-Revenue,Reversal,86671.41,USD,r.das,Auto,IT,28-02-2023 05:19,0,0,1,1,0,1
JE000285,25-02-2023 18:01,4001-Revenue,Payroll,71340.67,CAD,m.khan,Manual,Operations,25-02-2023 18:01,0,1,0,1,0,1
JE000286,09-06-2023 18:43,6001-OpEx,Reversal,50130.05,USD,a.mehta,Auto,Sales,09-06-2023 18:43,0,0,0,1,0,0
JE000287,12-07-2023 12:45,5001-COGS,Accrual,36627.2,INR,a.mehta,Manual,HR,12-07-2023 12:45,0,0,0,1,0,0
JE000288,12-04-2023 02:37,4001-Revenue,Payroll,95410.99,INR,a.mehta,Auto,Operations,12-04-2023 02:37,0,0,1,1,0,1
JE000289,20-12-2023 20:15,4001-Revenue,Accrual,13096.67,INR,p.iyer,Manual,Operations,20-12-2023 20:15,0,0,1,1,0,1
JE000290,22-02-2023 22:49,1001-Cash,Customer Receipt,6496.34,CAD,r.das,Auto,HR,22-02-2023 22:49,0,0,1,1,0,1
JE000291,04-06-2023 21:38,1001-Cash,Payroll,14315.45,INR,m.khan,Auto,HR,04-06-2023 21:38,0,1,1,1,0,2
JE000292,03-03-2023 18:50,1001-Cash,Intercompany Transfer,28943.28,CAD,s.roy,Manual,Operations,03-03-2023 18:50,0,0,0,1,0,0
JE000293,22-01-2023 11:34,1001-Cash,Depreciation,14413.28,CAD,p.iyer,Manual,Operations,22-01-2023 11:34,0,1,0,1,0,1
JE000294,08-08-2023 21:23,4001-Revenue,Depreciation,21353.26,INR,p.iyer,Manual,Finance,08-08-2023 21:23,0,0,1,1,0,1
JE000295,05-02-2023 16:41,1001-Cash,Intercompany Transfer,11560.79,CAD,p.iyer,Manual,Operations,05-02-2023 16:41,0,1,0,1,0,1
JE000296,24-06-2023 00:54,1001-Cash,Adjustment,2311.34,USD,u.sharma,Manual,Operations,24-06-2023 00:54,0,1,1,1,0,2
JE000297,04-08-2023 15:06,4001-Revenue,Intercompany Transfer,66495.16,USD,p.iyer,Auto,IT,04-08-2023 15:06,0,0,0,1,0,0
JE000298,10-08-2023 11:40,6001-OpEx,Adjustment,83836.1,CAD,admin,Auto,HR,10-08-2023 11:40,0,0,0,1,0,0
JE000299,24-08-2023 22:09,4001-Revenue,Reversal,25084.93,INR,s.roy,Auto,Operations,24-08-2023 22:09,0,0,1,1,0,1
JE000300,11-08-2023 05:46,5001-COGS,Vendor Payment,85709.46,USD,p.iyer,Manual,Finance,11-08-2023 05:46,0,0,1,1,0,1
JE000301,25-09-2023 20:17,4001-Revenue,Accrual,4811.81,USD,r.das,Auto,Sales,25-09-2023 20:17,0,0,1,1,0,1
JE000302,12-11-2023 17:49,7001-Tax,Customer Receipt,53565.34,INR,m.khan,Auto,IT,12-11-2023 17:49,0,1,0,1,0,1
JE000303,05-09-2023 14:27,6001-OpEx,Reversal,23562.27,INR,admin,Manual,IT,05-09-2023 14:27,0,0,0,1,0,0
JE000304,31-10-2023 08:20,3001-Equity,Reversal,22812.07,INR,p.iyer,Manual,IT,31-10-2023 08:20,0,0,0,1,0,0
JE000305,06-05-2023 02:17,4001-Revenue,Adjustment,10868.76,CAD,a.mehta,Auto,Sales,06-05-2023 02:17,0,1,1,1,0,2
JE000306,19-08-2023 07:48,7001-Tax,Payroll,78176.44,INR,m.khan,Auto,Sales,19-08-2023 07:48,0,1,0,1,0,1
JE000307,26-08-2023 18:39,5001-COGS,Depreciation,67075.47,USD,m.khan,Auto,HR,26-08-2023 18:39,0,1,0,1,0,1
JE000308,09-12-2023 12:21,2001-AP,Intercompany Transfer,33608.34,INR,a.mehta,Auto,Finance,09-12-2023 12:21,0,1,0,1,0,1
JE000309,15-01-2023 15:54,5001-COGS,Customer Receipt,95922.5,INR,r.das,Manual,Finance,15-01-2023 15:54,0,1,0,1,0,1
JE000310,16-06-2023 05:31,6001-OpEx,Payroll,77670.84,USD,admin,Manual,IT,16-06-2023 05:31,0,0,1,1,0,1
JE000311,19-04-2023 11:51,1001-Cash,Reversal,70340.89,CAD,a.mehta,Auto,IT,19-04-2023 11:51,0,0,0,1,0,0
JE000312,01-07-2023 12:07,4001-Revenue,Intercompany Transfer,463.74,USD,admin,Manual,HR,13-05-2023 10:17,0,1,0,1,0,1
JE016082,02-11-2023 22:56,2001-AP,Adjustment,38518.9,CAD,u.sharma,Auto,HR,02-11-2023 22:56,0,0,1,2,1,2
JE000314,22-05-2023 17:00,4001-Revenue,Intercompany Transfer,65558.12,USD,s.roy,Manual,HR,22-05-2023 17:00,0,0,0,1,0,0
JE000315,22-09-2023 06:05,6001-OpEx,Payroll,25490.53,USD,a.mehta,Auto,HR,22-09-2023 06:05,0,0,0,1,0,0
JE000316,28-10-2023 12:44,6001-OpEx,Depreciation,60537.11,CAD,admin,Auto,Finance,04-05-2023 23:26,0,1,0,1,0,1
JE000317,08-09-2023 17:48,2001-AP,Depreciation,100000,USD,admin,Auto,Finance,08-09-2023 17:48,1,0,0,1,0,1
JE000318,12-03-2023 05:42,5001-COGS,Customer Receipt,34121.97,INR,m.khan,Manual,HR,04-05-2023 22:30,0,1,1,1,0,2
JE000319,27-11-2023 22:31,7001-Tax,Adjustment,90407.02,CAD,r.das,Auto,Finance,27-11-2023 22:31,0,0,1,1,0,1
JE000320,18-08-2023 00:05,6001-OpEx,Customer Receipt,37348.43,INR,u.sharma,Auto,HR,18-08-2023 00:05,0,0,1,1,0,1
JE000321,31-05-2023 07:25,1001-Cash,Customer Receipt,70143.13,CAD,admin,Manual,Operations,31-05-2023 07:25,0,0,0,1,0,0
JE000322,21-12-2023 07:19,1200-AR,Intercompany Transfer,34953.71,INR,admin,Manual,Operations,21-12-2023 07:19,0,0,0,1,0,0
JE000323,07-01-2023 16:05,3001-Equity,Customer Receipt,47080.98,CAD,r.das,Auto,Operations,06-12-2023 18:23,0,1,0,1,0,1
JE000324,31-08-2023 17:33,1001-Cash,Accrual,8102.81,INR,a.mehta,Auto,IT,31-08-2023 17:33,0,0,0,1,0,0
JE000325,26-06-2023 13:47,7001-Tax,Reversal,71830.04,CAD,admin,Manual,Finance,26-06-2023 13:47,0,0,0,1,0,0
JE000326,09-10-2023 10:22,5001-COGS,Intercompany Transfer,66291.46,USD,admin,Manual,Operations,09-10-2023 10:22,0,0,0,1,0,0
JE000327,26-12-2023 14:17,1200-AR,Intercompany Transfer,16683.95,CAD,p.iyer,Manual,Finance,26-12-2023 14:17,0,0,0,1,0,0
JE000328,06-06-2023 08:14,1200-AR,Depreciation,51016.04,INR,u.sharma,Auto,Operations,06-06-2023 08:14,0,0,0,1,0,0
JE000329,03-03-2023 23:12,1200-AR,Depreciation,35381.15,USD,a.mehta,Auto,Sales,03-03-2023 23:12,0,0,1,1,0,1
JE000330,11-06-2023 03:47,2001-AP,Payroll,98379.8,USD,s.roy,Manual,Finance,11-06-2023 03:47,0,1,1,1,0,2
JE000331,14-11-2023 22:50,1200-AR,Customer Receipt,57462.81,USD,p.iyer,Auto,HR,02-10-2023 22:11,0,0,1,1,0,1
JE000332,09-04-2023 06:47,6001-OpEx,Customer Receipt,88880.54,INR,admin,Auto,Sales,09-04-2023 06:47,0,1,0,1,0,1
JE000333,05-09-2023 08:46,5001-COGS,Intercompany Transfer,52928.17,USD,p.iyer,Auto,Operations,05-09-2023 08:46,0,0,0,1,0,0
JE000334,29-10-2023 16:38,2001-AP,Intercompany Transfer,72781.55,INR,m.khan,Manual,Sales,29-10-2023 16:38,0,1,0,1,0,1
JE000335,25-05-2023 03:53,5001-COGS,Vendor Payment,26265.41,INR,s.roy,Auto,Operations,25-05-2023 03:53,0,0,1,1,0,1
JE000336,10-04-2023 09:14,1001-Cash,Customer Receipt,78477.24,USD,s.roy,Auto,Sales,10-04-2023 09:14,0,0,0,1,0,0
JE000337,04-07-2023 05:19,1200-AR,Intercompany Transfer,69391.64,USD,r.das,Manual,Finance,04-07-2023 05:19,0,0,1,1,0,1
JE000338,08-01-2023 22:34,5001-COGS,Depreciation,49829.33,INR,r.das,Auto,Sales,08-01-2023 22:34,0,1,1,1,0,2
JE000339,06-03-2023 08:02,5001-COGS,Vendor Payment,99419.08,CAD,p.iyer,Manual,IT,06-03-2023 08:02,0,0,0,1,0,0
JE000340,28-01-2023 17:18,1001-Cash,Payroll,43167.93,USD,u.sharma,Manual,Operations,28-01-2023 17:18,0,1,0,1,0,1
JE000341,24-12-2023 04:40,4001-Revenue,Accrual,12153.84,USD,admin,Auto,HR,24-12-2023 04:40,0,1,1,1,0,2
JE000342,09-09-2023 03:55,3001-Equity,Customer Receipt,60139.04,INR,m.khan,Manual,Operations,09-09-2023 03:55,0,1,1,1,0,2
JE000343,07-01-2023 18:18,1200-AR,Reversal,53471.75,CAD,u.sharma,Auto,Finance,07-01-2023 18:18,0,1,0,1,0,1
JE000344,29-08-2023 15:28,5001-COGS,Customer Receipt,28223.58,CAD,p.iyer,Manual,Sales,29-08-2023 15:28,0,0,0,1,0,0
JE000345,24-06-2023 05:03,1001-Cash,Depreciation,539.5,USD,r.das,Manual,Sales,24-06-2023 05:03,0,1,1,1,0,2
JE000346,10-05-2023 15:07,7001-Tax,Payroll,55946.58,CAD,s.roy,Auto,Sales,10-05-2023 15:07,0,0,0,1,0,0
JE000347,03-02-2023 12:31,1200-AR,Adjustment,77719.19,USD,u.sharma,Auto,HR,03-02-2023 12:31,0,0,0,1,0,0
JE000348,07-02-2023 18:40,7001-Tax,Payroll,10000,INR,s.roy,Manual,Finance,07-02-2023 18:40,1,0,0,1,0,1
JE000349,18-12-2023 01:09,4001-Revenue,Intercompany Transfer,65801.19,USD,admin,Manual,IT,18-12-2023 01:09,0,0,1,1,0,1
JE000350,18-03-2023 18:19,1200-AR,Intercompany Transfer,58377.33,INR,p.iyer,Auto,HR,18-03-2023 18:19,0,1,0,1,0,1
JE000351,13-02-2023 07:07,6001-OpEx,Payroll,88059.5,USD,u.sharma,Manual,Sales,13-02-2023 07:07,0,0,0,1,0,0
JE000352,13-10-2023 13:38,4001-Revenue,Depreciation,18585.7,CAD,r.das,Auto,Finance,13-10-2023 13:38,0,0,0,1,0,0
JE000353,02-11-2023 19:14,7001-Tax,Customer Receipt,67542.43,USD,s.roy,Auto,IT,02-11-2023 19:14,0,0,0,1,0,0
JE000354,25-09-2023 12:28,7001-Tax,Vendor Payment,96557.39,INR,u.sharma,Manual,Sales,25-09-2023 12:28,0,0,0,1,0,0
JE000355,15-08-2023 09:55,6001-OpEx,Intercompany Transfer,2877.4,USD,r.das,Manual,Sales,15-08-2023 09:55,0,0,0,1,0,0
JE000356,29-10-2023 13:19,3001-Equity,Adjustment,56841.92,INR,r.das,Auto,Operations,29-10-2023 13:19,0,1,0,1,0,1
JE000357,19-10-2023 19:03,1200-AR,Adjustment,65330.23,CAD,u.sharma,Auto,Sales,19-10-2023 19:03,0,0,0,1,0,0
JE000358,09-11-2023 23:06,1001-Cash,Customer Receipt,24453.58,USD,a.mehta,Manual,Finance,09-11-2023 23:06,0,0,1,1,0,1
JE000359,17-04-2023 20:13,3001-Equity,Payroll,37728.07,INR,admin,Manual,IT,17-04-2023 20:13,0,0,1,1,0,1
JE000360,16-05-2023 21:05,2001-AP,Adjustment,60780.83,CAD,p.iyer,Manual,Finance,16-05-2023 21:05,0,0,1,1,0,1
JE000361,22-03-2023 07:11,3001-Equity,Customer Receipt,98424.66,CAD,a.mehta,Manual,Finance,22-03-2023 07:11,0,0,0,1,0,0
JE000362,10-10-2023 02:10,1200-AR,Payroll,511.29,CAD,r.das,Auto,Sales,10-10-2023 02:10,0,0,1,1,0,1
JE000363,02-01-2023 13:28,7001-Tax,Customer Receipt,9608,INR,p.iyer,Auto,Sales,02-01-2023 13:28,0,0,0,1,0,0
JE000364,19-12-2023 19:30,6001-OpEx,Depreciation,96625.22,CAD,r.das,Manual,HR,19-12-2023 19:30,0,0,0,1,0,0
JE000365,30-05-2023 01:14,7001-Tax,Intercompany Transfer,60181.44,INR,r.das,Auto,IT,30-05-2023 01:14,0,0,1,1,0,1
JE000366,28-05-2023 22:18,1001-Cash,Intercompany Transfer,63158.22,CAD,admin,Manual,Operations,28-05-2023 22:18,0,1,1,1,0,2
JE000367,26-12-2023 14:04,2001-AP,Depreciation,18540.05,INR,admin,Auto,Finance,26-12-2023 14:04,0,0,0,1,0,0
JE000368,18-12-2023 07:59,5001-COGS,Adjustment,52903.22,USD,admin,Auto,Sales,18-12-2023 07:59,0,0,0,1,0,0
JE000369,16-05-2023 20:37,4001-Revenue,Reversal,16414.59,USD,m.khan,Manual,IT,16-05-2023 20:37,0,0,1,1,0,1
JE000370,21-01-2023 02:01,6001-OpEx,Accrual,17779.05,INR,a.mehta,Auto,Sales,05-12-2023 06:27,0,1,1,1,0,2
JE000371,28-02-2023 17:14,1200-AR,Reversal,35577.19,USD,s.roy,Manual,Operations,28-02-2023 17:14,0,0,0,1,0,0
JE000372,28-11-2023 04:58,6001-OpEx,Adjustment,56075.1,CAD,u.sharma,Manual,Finance,28-11-2023 04:58,0,0,1,1,0,1
JE000373,17-05-2023 04:04,4001-Revenue,Customer Receipt,35921.79,USD,p.iyer,Manual,Sales,17-05-2023 04:04,0,0,1,1,0,1
JE000374,31-01-2023 05:50,4001-Revenue,Accrual,74535.75,CAD,u.sharma,Auto,IT,31-01-2023 05:50,0,0,1,1,0,1
JE000375,07-06-2023 19:47,4001-Revenue,Depreciation,2719.97,USD,m.khan,Manual,HR,07-06-2023 19:47,0,0,0,1,0,0
